start,end,transcription,source,lang
854.755,855.3547777777777, karata ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
855.3547777777777,855.9545555555555,bert ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
855.9545555555555,856.5543333333335,iti ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
856.5543333333335,857.1541111111111,aːta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
857.1541111111111,857.7538888888887,üleliː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
857.7538888888887,858.3536666666665,hɨldʲɨbɨtɨnan ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
858.3536666666665,858.9534444444445,kart͡ʃɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
858.9534444444445,859.5532222222223,œlœrüne ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
859.5532222222223,860.153,hɨldʲɨbɨt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
867.29,867.753125, oː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
867.753125,868.21625,dʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
868.21625,868.6793749999997,üt͡ʃügej ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
868.6793749999997,869.1424999999997,daːgɨnɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
869.1424999999997,869.605625,nastrajenʲijelaːk ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
869.605625,870.06875,kihi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
870.06875,870.531875,turar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
870.531875,870.995,haŋardɨː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
870.995,871.458125,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
871.458125,871.92125,munnutun ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
871.92125,872.384375,hɨntat͡ʃt͡ʃɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
872.384375,872.8475000000003,kün ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
872.8475000000003,873.3106250000003,di͡ek ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
873.3106250000003,873.7737500000003,kanʲɨhan ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
873.7737500000003,874.236875,ihen ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
874.236875,874.7,baran ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
875.975,877.553,iliːlerin ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
881.26,881.932, ü͡œrer ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
881.932,882.6039999999997,badaga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
882.6039999999997,883.2760000000002,bɨhɨlaːk ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
889.4789999999998,889.9556, hanaːtɨgar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
889.9556,890.4322,üt͡ʃügej ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
890.4322,890.9088,ol ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
890.9088,891.3854,ihin ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
891.3854,891.862,ü͡œrer ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
893.012,893.69225, elete ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
893.69225,894.3725,eni ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
894.3725,895.05275,tugu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
895.05275,895.7330000000002,di͡eppitij ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
897.58,898.9293333333335, nakanʲecta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
898.9293333333335,899.6039999999998,tu͡ok ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
899.6039999999998,900.2786666666667,ere ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
900.2786666666667,900.9533333333336,rada ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
900.9533333333336,901.628,pazʲitʲivnɨj ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
901.6360000000001,902.2506666666666,dʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
902.2506666666666,902.8653333333333,bular ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
902.8653333333333,903.48,bi͡ek ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
903.48,904.0946666666664,atnaʃenʲija ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
904.0946666666664,904.7093333333332,vɨjasnʲajdɨːllar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
904.7093333333332,905.324,ebit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
909.21,909.682375, takoje ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
909.682375,910.15475,aʃʲuʃʲenʲije ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
910.15475,910.627125,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
910.627125,911.0995,budta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
911.0995,911.571875,bi͡ek ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
911.571875,912.04425,atnaʃenʲija ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
912.04425,912.516625,vɨjasnʲajdɨːllar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
912.516625,912.9889999999999,giniler ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
916.165,916.635, dʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
916.635,917.105,kanna ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
917.105,917.575,ere ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
917.575,918.045,kœrbüt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
918.045,918.515,kepsete ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
918.515,918.985,turbukkun ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
918.985,919.455,küle ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
919.455,919.925,turbukkun ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
919.925,920.395,diːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
921.654,922.15225, togo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
922.15225,922.6505,külbükkünüj ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
922.6505,923.14875,diːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
923.14875,923.6469999999999,du ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
925.4789999999999,926.1915, emi͡e ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
926.1915,926.904,kɨrbaːrɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
926.904,927.6165,iliːtin ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
927.6165,928.329,kulaːgɨtɨn ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
928.329,929.0415,belemnemmite ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
929.0415,929.7539999999999,uʒe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
936.482,936.941, bu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
936.941,937.4,kelbit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
937.4,937.8589999999999,du͡o ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
941.137,941.6103636363637, eː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
941.6103636363637,942.0837272727272,ot͡ʃt͡ʃogo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
942.0837272727272,942.5570909090907,akazɨvajetsa ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
942.5570909090907,943.0304545454544,bajdʲɨŋɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
943.0304545454544,943.5038181818179,s ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
943.5038181818179,943.9771818181821,kanca ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
943.9771818181821,944.4505454545456,s ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
944.4505454545456,944.9239090909093,kanca ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
944.9239090909093,945.3972727272728,kœllœrbütter ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
945.3972727272728,945.8706363636363,bu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
945.8706363636363,946.3439999999999,bihi͡eke ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
951.297,951.8571428571428,  ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
951.8571428571428,952.4172857142858,kaːjɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
952.4172857142858,952.9774285714287,kaːjɨllan ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
952.9774285714287,953.5375714285714,baran ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
953.5375714285714,954.0977142857142,kelbit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
954.0977142857142,954.6578571428572,du͡o ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
954.6578571428572,955.2180000000001,du ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
957.842,958.2588, a ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
958.2588,958.6756,vdrug ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
958.6756,959.0924,bu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
959.0924,959.5092,bajdʲɨŋ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
959.5092,959.926,kaːjɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
959.926,960.3428,oloror ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
960.3428,960.7596,kihi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
960.7596,961.1764,kelbetek ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
961.1764,961.5932,du͡o ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
961.5932,962.01,kaːjɨːttan ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
964.253,965.0095, dʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
965.0095,965.7660000000001,ületitten ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
965.7660000000001,966.5225,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
966.5225,967.279,bu͡olbatak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
972.337,972.79825, hanɨːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
972.79825,973.2595,du ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
973.2595,973.72075,œjdüːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
973.72075,974.182,du ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
974.188,974.7555714285713,ogotun ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
974.7555714285713,975.3231428571428,kɨtta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
975.3231428571428,975.8907142857142,üt͡ʃügejdik ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
975.8907142857142,976.4582857142856,ü͡œrer ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
976.4582857142856,977.0258571428573,erdegine ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
977.0258571428573,977.5934285714284,olorollor ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
977.5934285714284,978.1610000000001, ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
978.164,978.6305,a ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
978.6305,979.097,itinne ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
979.097,979.5635,keleriger ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
979.5635,980.03,ogolorun ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
980.03,980.4965,kɨtta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
980.4965,980.9630000000001,kimnere ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
980.9630000000001,981.4295,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
981.4295,981.8960000000001,ü͡œrbet͡ʃt͡ʃe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
981.8960000000001,982.3625,gini ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
982.3625,982.829,keleriger ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
988.9789999999999,990.3895, prʲedstavlʲajdɨːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
990.3895,991.8,du͡o ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
18.584,19.532, adnavrʲemʲenna ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
68.486,68.865125, anʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
68.865125,69.24425000000001,drug ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
69.24425000000001,69.62337500000001,drugu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
69.62337500000001,70.0025,apʲisɨvajut ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
70.0025,70.381625,ilʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
70.381625,70.76075,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
70.76075,71.139875,vot ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
71.139875,71.51899999999998,tʲibʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
71.51899999999998,72.376,kamu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
74.665,75.867, xaraʃo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
181.553,182.378, hakalɨː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
430.38800000000003,431.0795, üt͡ʃügej ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
431.0795,431.77099999999996,üt͡ʃügej ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
34.759,35.21675000000001, kantan ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
35.21675000000001,35.6745,ere ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
35.6745,36.13225,kelbit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
36.13225,36.59, ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
46.07,46.86666666666667, nada ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
46.86666666666667,47.66333333333333,padrobna ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
47.66333333333333,48.46,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
48.466,49.265,ilʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
49.265,50.06399999999999,ʃto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
57.22,58.636, eː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
59.663000000000004,60.17818181818181, jejo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
60.17818181818181,60.69336363636364,nada ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
60.69336363636364,61.20854545454545,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
61.20854545454545,61.72372727272727,ʃto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
61.72372727272727,62.23890909090909,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
62.23890909090909,62.7540909090909,skazku ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
62.7540909090909,63.26927272727272,aː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
63.26927272727272,63.78445454545454,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
63.78445454545454,64.29963636363637,nada ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
64.29963636363637,64.81481818181818,apʲisatʲ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
64.81481818181818,65.33,da ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
65.343,65.9702,vsʲo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
65.9702,66.59740000000001,eto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
66.59740000000001,67.2246,vsʲo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
67.2246,67.8518,tam ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
67.8518,68.479,aː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
73.675,74.4785, ahaː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
74.4785,75.282,no ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
80.421,81.38980000000002, nʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
81.38980000000002,82.35860000000002,panʲatna ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
82.35860000000002,83.3274,kʲitajcɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
83.3274,84.2962,ʃto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
84.2962,85.265,lʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
94.35600000000001,95.05066666666666, ɨ͡aldʲɨt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
95.05066666666666,95.74533333333332,ɨ͡allana ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
95.74533333333332,96.44,kelbitij ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
99.62899999999999,100.22475, dʲaktara ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
100.22475,100.8205,du͡o ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
100.8205,101.41625,du ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
101.41625,102.012,ogoto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
102.18799999999999,102.55266666666668, a ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
102.55266666666668,102.91733333333332,etat ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
102.91733333333332,103.28200000000001,dʲeduʃka ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
103.28200000000001,103.64666666666668,sʲidʲit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
103.64666666666668,104.01133333333334,ʃto ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
104.01133333333334,104.376,lʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
105.46,106.353, aha ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
106.353,107.24600000000001,ehelere ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
107.24600000000001,108.139,oj ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
108.139,109.03200000000001,laugh ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
112.992,113.948, sʲemʲja ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
113.948,114.837, aː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
130.33700000000002,130.73857142857142, vʲedrolaːk ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
130.73857142857142,131.14014285714285,eː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
268.8793333333333,269.2656666666667,aːta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
269.2656666666667,269.652,tuguj ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
269.652,270.0383333333333,ke ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
270.0383333333333,270.811,padalganskʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
273.885,274.536, haldaːtɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
274.536,275.187,kelbit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
275.187,275.83799999999997,diː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
275.83799999999997,276.48900000000003,he ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
280.408,281.038, aː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
281.038,281.668,tam ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
281.668,282.298,ʒe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
282.298,282.928,kalʲut͡ʃʲaja ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
282.928,283.558,pravaloka ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
283.558,284.188,oj ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
285.763,286.938, kœr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
286.94,287.89466666666664, taŋastargɨn ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
287.89466666666664,288.84933333333333,egel ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
288.84933333333333,289.8040000000001,diːr ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
290.644,291.18533333333335, bɨhɨlaːk ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
291.18533333333335,291.72666666666663,bu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
291.72666666666663,292.268,kihi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
298.671,299.6645, gdʲe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
299.6645,300.658,kalʲut͡ʃʲaja ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
302.258,302.671, a ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
302.671,303.084,tʲurʲma ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
303.084,303.497,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
303.497,304.323,padalganskʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
304.8520000000001,305.4556666666667, kajɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
305.4556666666667,306.0593333333333,kelbite ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
306.0593333333333,306.663,e ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
306.675,307.3015000000001,kelbit ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
307.3015000000001,307.928,bu͡olbatak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
307.928,308.5545,kajɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
308.5545,309.181,olorp ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
317.895,318.7355, aː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
318.7355,319.57599999999996,ularɨtallar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
332.913,333.43575, vsʲo ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
333.43575,334.4812500000001,pamojemu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
334.4812500000001,335.004,aha ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
335.414,336.194,kaʒetsa ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
340.2680000000001,342.222, ot͡ʃt͡ʃe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
345.85,346.728, kajɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
346.728,347.606,oloror ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
347.606,348.48400000000015,karaŋaga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
348.48400000000015,349.36199999999997,tɨmnɨːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
349.36199999999997,349.9789,kili͡ep ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
349.9789,350.5958,hɨt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
350.5958,351.21270000000015,kili͡epkeːn ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
351.21270000000015,351.8296,hɨtar ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
351.8296,352.4465,eː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
352.4465,353.0634,taŋaha ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
353.0634,353.6803,barɨta ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
353.6803,354.29720000000015,ilbi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
354.29720000000015,354.9141,diː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
354.9141,355.531,ɨstammɨt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
356.6740000000001,357.4695, hanaːga ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
357.4695,358.265,battappɨt ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
358.265,359.0605,ɨtɨː ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
359.0605,359.856,oloror ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
359.856,360.902,tünnüge ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
364.11,364.5558333333333, rʲeʃotka ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
364.5558333333333,365.00166666666667,kak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
365.00166666666667,365.4475,ʒe ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
365.4475,365.8933333333334,budʲet ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
365.8933333333334,366.785,padalganskʲi ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
369.175,369.4865, takova ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
369.4865,369.798,nʲetu ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
369.798,370.1095,u ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
370.1095,370.421,nas ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
370.42699999999996,371.23400000000004,tak ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
371.23400000000004,372.041,onton ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
372.041,372.848,karaŋa ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
372.848,373.655,bagajɨ ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
383.01199999999994,384.291, hmm ,ChGS_UoPP_20170724_SocCogDesc_conv.wav,dlg
